v1	V(n001)	V(n002)	Id(M1)
Step Information: V2=-500m  (Run: 1/51)
9.000000000000001e-001	9.000000e-001	6.000000e-002	1.284200e-008
9.400000000000002e-001	9.400000e-001	6.000000e-002	1.329345e-008
9.800000000000002e-001	9.800000e-001	6.000000e-002	1.387328e-008
1.020000000000000e+000	1.020000e+000	6.000000e-002	1.461809e-008
1.060000000000000e+000	1.060000e+000	6.000000e-002	1.557452e-008
1.100000000000000e+000	1.100000e+000	6.000000e-002	1.680182e-008
1.140000000000000e+000	1.140000e+000	6.000000e-002	1.837525e-008
1.180000000000000e+000	1.180000e+000	6.000000e-002	2.039021e-008
1.220000000000000e+000	1.220000e+000	6.000000e-002	2.296753e-008
1.260000000000001e+000	1.260000e+000	6.000000e-002	2.626003e-008
1.300000000000001e+000	1.300000e+000	6.000000e-002	3.046084e-008
1.340000000000001e+000	1.340000e+000	6.000000e-002	3.581371e-008
1.380000000000001e+000	1.380000e+000	6.000000e-002	4.262630e-008
1.420000000000001e+000	1.420000e+000	6.000000e-002	5.128792e-008
1.460000000000001e+000	1.460000e+000	6.000000e-002	6.229655e-008
1.500000000000000e+000	1.500000e+000	6.000000e-002	7.630720e-008
Step Information: V2=100m  (Run: 16/51)
-5.000000000000000e-001	-5.000000e-001	1.000000e-001	-8.599604e-004
-4.600000000000000e-001	-4.600000e-001	1.000000e-001	-6.528568e-004
-4.200000000000000e-001	-4.200000e-001	1.000000e-001	-4.718159e-004
-3.800000000000001e-001	-3.800000e-001	1.000000e-001	-3.187568e-004
-3.400000000000001e-001	-3.400000e-001	1.000000e-001	-1.966608e-004
-3.000000000000001e-001	-3.000000e-001	1.000000e-001	-1.077710e-004
-2.600000000000001e-001	-2.600000e-001	1.000000e-001	-5.121714e-005
-2.200000000000001e-001	-2.200000e-001	1.000000e-001	-2.103764e-005
-1.800000000000001e-001	-1.800000e-001	1.000000e-001	-7.681166e-006
-1.400000000000001e-001	-1.400000e-001	1.000000e-001	-2.576526e-006
-1.000000000000001e-001	-1.000000e-001	1.000000e-001	-7.971735e-007
-6.000000000000009e-002	-6.000000e-002	1.000000e-001	-2.194670e-007
-2.000000000000009e-002	-2.000000e-002	1.000000e-001	-3.651185e-008
1.999999999999991e-002	2.000000e-002	1.000000e-001	1.864677e-008
5.999999999999992e-002	6.000000e-002	1.000000e-001	3.044407e-008
9.999999999999992e-002	1.000000e-001	1.000000e-001	3.213711e-008
1.399999999999999e-001	1.400000e-001	1.000000e-001	3.257770e-008
1.799999999999999e-001	1.800000e-001	1.000000e-001	3.278687e-008
2.200000000000000e-001	2.200000e-001	1.000000e-001	3.292716e-008
2.600000000000000e-001	2.600000e-001	1.000000e-001	3.304018e-008
2.999999999999999e-001	3.000000e-001	1.000000e-001	3.314043e-008
3.399999999999999e-001	3.400000e-001	1.000000e-001	3.323422e-008
3.799999999999999e-001	3.800000e-001	1.000000e-001	3.332486e-008
4.199999999999999e-001	4.200000e-001	1.000000e-001	3.341444e-008
4.599999999999999e-001	4.600000e-001	1.000000e-001	3.350461e-008
4.999999999999998e-001	5.000000e-001	1.000000e-001	3.359689e-008
5.399999999999998e-001	5.400000e-001	1.000000e-001	3.369294e-008
5.799999999999999e-001	5.800000e-001	1.000000e-001	3.379471e-008
6.199999999999999e-001	6.200000e-001	1.000000e-001	3.390462e-008
6.599999999999999e-001	6.600000e-001	1.000000e-001	3.402573e-008
7.000000000000000e-001	7.000000e-001	1.000000e-001	3.416194e-008
7.400000000000000e-001	7.400000e-001	1.000000e-001	3.431828e-008
7.800000000000000e-001	7.800000e-001	1.000000e-001	3.450123e-008
8.200000000000001e-001	8.200000e-001	1.000000e-001	3.471909e-008
8.600000000000001e-001	8.600000e-001	1.000000e-001	3.498258e-008
9.000000000000001e-001	9.000000e-001	1.000000e-001	3.530541e-008
9.400000000000002e-001	9.400000e-001	1.000000e-001	3.570516e-008
9.800000000000002e-001	9.800000e-001	1.000000e-001	3.620434e-008
1.020000000000000e+000	1.020000e+000	1.000000e-001	3.683166e-008
1.060000000000000e+000	1.060000e+000	1.000000e-001	3.762375e-008
1.100000000000000e+000	1.100000e+000	1.000000e-001	3.862724e-008
1.140000000000000e+000	1.140000e+000	1.000000e-001	3.990140e-008
1.180000000000000e+000	1.180000e+000	1.000000e-001	4.152149e-008
1.220000000000000e+000	1.220000e+000	1.000000e-001	4.358293e-008
1.260000000000001e+000	1.260000e+000	1.000000e-001	4.620655e-008
1.300000000000001e+000	1.300000e+000	1.000000e-001	4.954522e-008
1.340000000000001e+000	1.340000e+000	1.000000e-001	5.379209e-008
1.380000000000001e+000	1.380000e+000	1.000000e-001	5.919099e-008
1.420000000000001e+000	1.420000e+000	1.000000e-001	6.604972e-008
1.460000000000001e+000	1.460000e+000	1.000000e-001	7.475778e-008
1.500000000000000e+000	1.500000e+000	1.000000e-001	8.581345e-008
Step Information: V2=140m  (Run: 17/51)
-5.000000000000000e-001	-5.000000e-001	1.400000e-001	-1.024975e-003
-4.600000000000000e-001	-4.600000e-001	1.400000e-001	-8.033409e-004
-4.200000000000000e-001	-4.200000e-001	1.400000e-001	-6.053762e-004
-3.800000000000001e-001	-3.800000e-001	1.400000e-001	-4.325896e-004
-3.400000000000001e-001	-3.400000e-001	1.400000e-001	-2.877729e-004
-3.000000000000001e-001	-3.000000e-001	1.400000e-001	-1.739412e-004
-2.600000000000001e-001	-2.600000e-001	1.400000e-001	-9.290660e-005
-2.200000000000001e-001	-2.200000e-001	1.400000e-001	-4.292436e-005
-1.800000000000001e-001	-1.800000e-001	1.400000e-001	-1.719372e-005
-1.400000000000001e-001	-1.400000e-001	1.400000e-001	-6.159429e-006
-1.000000000000001e-001	-1.000000e-001	1.400000e-001	-2.023745e-006
-6.000000000000009e-002	-6.000000e-002	1.400000e-001	-5.921782e-007
-2.000000000000009e-002	-2.000000e-002	1.400000e-001	-1.038098e-007
1.999999999999991e-002	2.000000e-002	1.400000e-001	5.424403e-008
5.999999999999992e-002	6.000000e-002	1.400000e-001	8.868405e-008
9.999999999999992e-002	1.000000e-001	1.400000e-001	9.363858e-008
1.399999999999999e-001	1.400000e-001	1.400000e-001	9.492560e-008
1.799999999999999e-001	1.800000e-001	1.400000e-001	9.553491e-008
2.200000000000000e-001	2.200000e-001	1.400000e-001	9.594210e-008
2.600000000000000e-001	2.600000e-001	1.400000e-001	9.626849e-008
2.999999999999999e-001	3.000000e-001	1.400000e-001	9.655603e-008
3.399999999999999e-001	3.400000e-001	1.400000e-001	9.682248e-008
3.799999999999999e-001	3.800000e-001	1.400000e-001	9.707658e-008
4.199999999999999e-001	4.200000e-001	1.400000e-001	9.732327e-008
4.599999999999999e-001	4.600000e-001	1.400000e-001	9.756569e-008
4.999999999999998e-001	5.000000e-001	1.400000e-001	9.780619e-008
5.399999999999998e-001	5.400000e-001	1.400000e-001	9.804677e-008
5.799999999999999e-001	5.800000e-001	1.400000e-001	9.828944e-008
6.199999999999999e-001	6.200000e-001	1.400000e-001	9.853640e-008
6.599999999999999e-001	6.600000e-001	1.400000e-001	9.879025e-008
7.000000000000000e-001	7.000000e-001	1.400000e-001	9.905417e-008
7.400000000000000e-001	7.400000e-001	1.400000e-001	9.933219e-008
7.800000000000000e-001	7.800000e-001	1.400000e-001	9.962941e-008
8.200000000000001e-001	8.200000e-001	1.400000e-001	9.995238e-008
8.600000000000001e-001	8.600000e-001	1.400000e-001	1.003095e-007
9.000000000000001e-001	9.000000e-001	1.400000e-001	1.007114e-007
9.400000000000002e-001	9.400000e-001	1.400000e-001	1.011720e-007
9.800000000000002e-001	9.800000e-001	1.400000e-001	1.017088e-007
1.020000000000000e+000	1.020000e+000	1.400000e-001	1.023443e-007
1.060000000000000e+000	1.060000e+000	1.400000e-001	1.031074e-007
1.100000000000000e+000	1.100000e+000	1.400000e-001	1.040346e-007
1.140000000000000e+000	1.140000e+000	1.400000e-001	1.051726e-007
1.180000000000000e+000	1.180000e+000	1.400000e-001	1.065807e-007
1.220000000000000e+000	1.220000e+000	1.400000e-001	1.083342e-007
1.260000000000001e+000	1.260000e+000	1.400000e-001	1.105286e-007
1.300000000000001e+000	1.300000e+000	1.400000e-001	1.132847e-007
1.340000000000001e+000	1.340000e+000	1.400000e-001	1.167557e-007
1.380000000000001e+000	1.380000e+000	1.400000e-001	1.211347e-007
1.420000000000001e+000	1.420000e+000	1.400000e-001	1.266660e-007
1.460000000000001e+000	1.460000e+000	1.400000e-001	1.336581e-007
1.500000000000000e+000	1.500000e+000	1.400000e-001	1.425012e-007
Step Information: V2=180m  (Run: 18/51)
-5.000000000000000e-001	-5.000000e-001	1.800000e-001	-1.198230e-003
-4.600000000000000e-001	-4.600000e-001	1.800000e-001	-9.637205e-004
-4.200000000000000e-001	-4.200000e-001	1.800000e-001	-7.508584e-004
-3.800000000000001e-001	-3.800000e-001	1.800000e-001	-5.607885e-004
-3.400000000000001e-001	-3.400000e-001	1.800000e-001	-3.958999e-004
-3.000000000000001e-001	-3.000000e-001	1.800000e-001	-2.591228e-004
-2.600000000000001e-001	-2.600000e-001	1.800000e-001	-1.533180e-004
-2.200000000000001e-001	-2.200000e-001	1.800000e-001	-7.976977e-005
-1.800000000000001e-001	-1.800000e-001	1.800000e-001	-3.583254e-005
-1.400000000000001e-001	-1.400000e-001	1.800000e-001	-1.399922e-005
-1.000000000000001e-001	-1.000000e-001	1.800000e-001	-4.898682e-006
-6.000000000000009e-002	-6.000000e-002	1.800000e-001	-1.521180e-006
-2.000000000000009e-002	-2.000000e-002	1.800000e-001	-2.826323e-007
1.999999999999991e-002	2.000000e-002	1.800000e-001	1.523652e-007
5.999999999999992e-002	6.000000e-002	1.800000e-001	2.500381e-007
9.999999999999992e-002	1.000000e-001	1.800000e-001	2.641837e-007
1.399999999999999e-001	1.400000e-001	1.800000e-001	2.678422e-007
1.799999999999999e-001	1.800000e-001	1.800000e-001	2.695660e-007
2.200000000000000e-001	2.200000e-001	1.800000e-001	2.707138e-007
2.600000000000000e-001	2.600000e-001	1.800000e-001	2.716311e-007
2.999999999999999e-001	3.000000e-001	1.800000e-001	2.724370e-007
3.399999999999999e-001	3.400000e-001	1.800000e-001	2.731815e-007
3.799999999999999e-001	3.800000e-001	1.800000e-001	2.738889e-007
4.199999999999999e-001	4.200000e-001	1.800000e-001	2.745722e-007
4.599999999999999e-001	4.600000e-001	1.800000e-001	2.752393e-007
4.999999999999998e-001	5.000000e-001	1.800000e-001	2.758952e-007
5.399999999999998e-001	5.400000e-001	1.800000e-001	2.765436e-007
5.799999999999999e-001	5.800000e-001	1.800000e-001	2.771874e-007
6.199999999999999e-001	6.200000e-001	1.800000e-001	2.778293e-007
6.599999999999999e-001	6.600000e-001	1.800000e-001	2.784721e-007
7.000000000000000e-001	7.000000e-001	1.800000e-001	2.791186e-007
7.400000000000000e-001	7.400000e-001	1.800000e-001	2.797724e-007
7.800000000000000e-001	7.800000e-001	1.800000e-001	2.804377e-007
8.200000000000001e-001	8.200000e-001	1.800000e-001	2.811198e-007
8.600000000000001e-001	8.600000e-001	1.800000e-001	2.818255e-007
9.000000000000001e-001	9.000000e-001	1.800000e-001	2.825631e-007
9.400000000000002e-001	9.400000e-001	1.800000e-001	2.833436e-007
9.800000000000002e-001	9.800000e-001	1.800000e-001	2.841809e-007
1.020000000000000e+000	1.020000e+000	1.800000e-001	2.850924e-007
1.060000000000000e+000	1.060000e+000	1.800000e-001	2.861010e-007
1.100000000000000e+000	1.100000e+000	1.800000e-001	2.872354e-007
1.140000000000000e+000	1.140000e+000	1.800000e-001	2.885322e-007
1.180000000000000e+000	1.180000e+000	1.800000e-001	2.900383e-007
1.220000000000000e+000	1.220000e+000	1.800000e-001	2.918130e-007
1.260000000000001e+000	1.260000e+000	1.800000e-001	2.939318e-007
1.300000000000001e+000	1.300000e+000	1.800000e-001	2.964902e-007
1.340000000000001e+000	1.340000e+000	1.800000e-001	2.996096e-007
1.380000000000001e+000	1.380000e+000	1.800000e-001	3.034436e-007
1.420000000000001e+000	1.420000e+000	1.800000e-001	3.081865e-007
1.460000000000001e+000	1.460000e+000	1.800000e-001	3.140842e-007
1.500000000000000e+000	1.500000e+000	1.800000e-001	3.214474e-007
Step Information: V2=220m  (Run: 19/51)
-5.000000000000000e-001	-5.000000e-001	2.200000e-001	-1.378346e-003
-4.600000000000000e-001	-4.600000e-001	2.200000e-001	-1.132347e-003
-4.200000000000000e-001	-4.200000e-001	2.200000e-001	-9.062683e-004
-3.800000000000001e-001	-3.800000e-001	2.200000e-001	-7.009864e-004
-3.400000000000001e-001	-3.400000e-001	2.200000e-001	-5.185089e-004
-3.000000000000001e-001	-3.000000e-001	2.200000e-001	-3.613844e-004
-2.600000000000001e-001	-2.600000e-001	2.200000e-001	-2.325170e-004
-2.200000000000001e-001	-2.200000e-001	2.200000e-001	-1.345340e-004
-1.800000000000001e-001	-1.800000e-001	2.200000e-001	-6.811634e-005
-1.400000000000001e-001	-1.400000e-001	2.200000e-001	-2.971488e-005
-1.000000000000001e-001	-1.000000e-001	2.200000e-001	-1.126314e-005
-6.000000000000009e-002	-6.000000e-002	2.200000e-001	-3.703477e-006
-2.000000000000009e-002	-2.000000e-002	2.200000e-001	-7.260969e-007
1.999999999999991e-002	2.000000e-002	2.200000e-001	4.072984e-007
5.999999999999992e-002	6.000000e-002	2.200000e-001	6.747861e-007
9.999999999999992e-002	1.000000e-001	2.200000e-001	7.142107e-007
1.399999999999999e-001	1.400000e-001	2.200000e-001	7.242965e-007
1.799999999999999e-001	1.800000e-001	2.200000e-001	7.289941e-007
2.200000000000000e-001	2.200000e-001	2.200000e-001	7.320962e-007
2.600000000000000e-001	2.600000e-001	2.200000e-001	7.345621e-007
2.999999999999999e-001	3.000000e-001	2.200000e-001	7.367212e-007
3.399999999999999e-001	3.400000e-001	2.200000e-001	7.387109e-007
3.799999999999999e-001	3.800000e-001	2.200000e-001	7.405973e-007
4.199999999999999e-001	4.200000e-001	2.200000e-001	7.424159e-007
4.599999999999999e-001	4.600000e-001	2.200000e-001	7.441872e-007
4.999999999999998e-001	5.000000e-001	2.200000e-001	7.459240e-007
5.399999999999998e-001	5.400000e-001	2.200000e-001	7.476348e-007
5.799999999999999e-001	5.800000e-001	2.200000e-001	7.493257e-007
6.199999999999999e-001	6.200000e-001	2.200000e-001	7.510016e-007
6.599999999999999e-001	6.600000e-001	2.200000e-001	7.526664e-007
7.000000000000000e-001	7.000000e-001	2.200000e-001	7.543238e-007
7.400000000000000e-001	7.400000e-001	2.200000e-001	7.559775e-007
7.800000000000000e-001	7.800000e-001	2.200000e-001	7.576317e-007
8.200000000000001e-001	8.200000e-001	2.200000e-001	7.592910e-007
8.600000000000001e-001	8.600000e-001	2.200000e-001	7.609613e-007
9.000000000000001e-001	9.000000e-001	2.200000e-001	7.626494e-007
9.400000000000002e-001	9.400000e-001	2.200000e-001	7.643642e-007
9.800000000000002e-001	9.800000e-001	2.200000e-001	7.661168e-007
1.020000000000000e+000	1.020000e+000	2.200000e-001	7.679212e-007
1.060000000000000e+000	1.060000e+000	2.200000e-001	7.697952e-007
1.100000000000000e+000	1.100000e+000	2.200000e-001	7.717617e-007
1.140000000000000e+000	1.140000e+000	2.200000e-001	7.738495e-007
1.180000000000000e+000	1.180000e+000	2.200000e-001	7.760958e-007
1.220000000000000e+000	1.220000e+000	2.200000e-001	7.785472e-007
1.260000000000001e+000	1.260000e+000	2.200000e-001	7.812637e-007
1.300000000000001e+000	1.300000e+000	2.200000e-001	7.843211e-007
1.340000000000001e+000	1.340000e+000	2.200000e-001	7.878161e-007
1.380000000000001e+000	1.380000e+000	2.200000e-001	7.918715e-007
1.420000000000001e+000	1.420000e+000	2.200000e-001	7.966435e-007
1.460000000000001e+000	1.460000e+000	2.200000e-001	8.023307e-007
1.500000000000000e+000	1.500000e+000	2.200000e-001	8.091856e-007
Step Information: V2=260m  (Run: 20/51)
-5.000000000000000e-001	-5.000000e-001	2.600000e-001	-1.563925e-003
-4.600000000000000e-001	-4.600000e-001	2.600000e-001	-1.307586e-003
-4.200000000000000e-001	-4.200000e-001	2.600000e-001	-1.069665e-003
-3.800000000000001e-001	-3.800000e-001	2.600000e-001	-8.508623e-004
-3.400000000000001e-001	-3.400000e-001	2.600000e-001	-6.528987e-004
-3.000000000000001e-001	-3.000000e-001	2.600000e-001	-4.779346e-004
-2.600000000000001e-001	-2.600000e-001	2.600000e-001	-3.285296e-004
-2.200000000000001e-001	-2.200000e-001	2.600000e-001	-2.075047e-004
-1.800000000000001e-001	-1.800000e-001	2.600000e-001	-1.171824e-004
-1.400000000000001e-001	-1.400000e-001	2.600000e-001	-5.755772e-005
-1.000000000000001e-001	-1.000000e-001	2.600000e-001	-2.417395e-005
-6.000000000000009e-002	-6.000000e-002	2.600000e-001	-8.486559e-006
-2.000000000000009e-002	-2.000000e-002	2.600000e-001	-1.736582e-006
1.999999999999991e-002	2.000000e-002	2.600000e-001	1.021199e-006
5.999999999999992e-002	6.000000e-002	2.600000e-001	1.728999e-006
9.999999999999992e-002	1.000000e-001	2.600000e-001	1.837886e-006
1.399999999999999e-001	1.400000e-001	2.600000e-001	1.865092e-006
1.799999999999999e-001	1.800000e-001	2.600000e-001	1.877431e-006
2.200000000000000e-001	2.200000e-001	2.600000e-001	1.885426e-006
2.600000000000000e-001	2.600000e-001	2.600000e-001	1.891707e-006
2.999999999999999e-001	3.000000e-001	2.600000e-001	1.897165e-006
3.399999999999999e-001	3.400000e-001	2.600000e-001	1.902172e-006
3.799999999999999e-001	3.800000e-001	2.600000e-001	1.906903e-006
4.199999999999999e-001	4.200000e-001	2.600000e-001	1.911454e-006
4.599999999999999e-001	4.600000e-001	2.600000e-001	1.915877e-006
4.999999999999998e-001	5.000000e-001	2.600000e-001	1.920208e-006
5.399999999999998e-001	5.400000e-001	2.600000e-001	1.924466e-006
5.799999999999999e-001	5.800000e-001	2.600000e-001	1.928666e-006
6.199999999999999e-001	6.200000e-001	2.600000e-001	1.932820e-006
6.599999999999999e-001	6.600000e-001	2.600000e-001	1.936936e-006
7.000000000000000e-001	7.000000e-001	2.600000e-001	1.941020e-006
7.400000000000000e-001	7.400000e-001	2.600000e-001	1.945077e-006
7.800000000000000e-001	7.800000e-001	2.600000e-001	1.949114e-006
8.200000000000001e-001	8.200000e-001	2.600000e-001	1.953135e-006
8.600000000000001e-001	8.600000e-001	2.600000e-001	1.957146e-006
9.000000000000001e-001	9.000000e-001	2.600000e-001	1.961154e-006
9.400000000000002e-001	9.400000e-001	2.600000e-001	1.965166e-006
9.800000000000002e-001	9.800000e-001	2.600000e-001	1.969192e-006
1.020000000000000e+000	1.020000e+000	2.600000e-001	1.973243e-006
1.060000000000000e+000	1.060000e+000	2.600000e-001	1.977334e-006
1.100000000000000e+000	1.100000e+000	2.600000e-001	1.981483e-006
1.140000000000000e+000	1.140000e+000	2.600000e-001	1.985713e-006
1.180000000000000e+000	1.180000e+000	2.600000e-001	1.990055e-006
1.220000000000000e+000	1.220000e+000	2.600000e-001	1.994544e-006
1.260000000000001e+000	1.260000e+000	2.600000e-001	1.999230e-006
1.300000000000001e+000	1.300000e+000	2.600000e-001	2.004172e-006
1.340000000000001e+000	1.340000e+000	2.600000e-001	2.009451e-006
1.380000000000001e+000	1.380000e+000	2.600000e-001	2.015164e-006
1.420000000000001e+000	1.420000e+000	2.600000e-001	2.021444e-006
1.460000000000001e+000	1.460000e+000	2.600000e-001	2.028454e-006
1.500000000000000e+000	1.500000e+000	2.600000e-001	2.036411e-006
Step Information: V2=300m  (Run: 21/51)
-5.000000000000000e-001	-5.000000e-001	3.000000e-001	-1.753459e-003
-4.600000000000000e-001	-4.600000e-001	3.000000e-001	-1.487684e-003
-4.200000000000000e-001	-4.200000e-001	3.000000e-001	-1.238998e-003
-3.800000000000001e-001	-3.800000e-001	3.000000e-001	-1.007988e-003
-3.400000000000001e-001	-3.400000e-001	3.000000e-001	-7.961891e-004
-3.000000000000001e-001	-3.000000e-001	3.000000e-001	-6.054669e-004
-2.600000000000001e-001	-2.600000e-001	3.000000e-001	-4.380017e-004
-2.200000000000001e-001	-2.200000e-001	3.000000e-001	-2.963293e-004
-1.800000000000001e-001	-1.800000e-001	3.000000e-001	-1.831367e-004
-1.400000000000001e-001	-1.400000e-001	3.000000e-001	-1.003377e-004
-1.000000000000001e-001	-1.000000e-001	3.000000e-001	-4.709764e-005
-6.000000000000009e-002	-6.000000e-002	3.000000e-001	-1.792123e-005
-2.000000000000009e-002	-2.000000e-002	3.000000e-001	-3.816583e-006
1.999999999999991e-002	2.000000e-002	3.000000e-001	2.370497e-006
5.999999999999992e-002	6.000000e-002	3.000000e-001	4.188760e-006
9.999999999999992e-002	1.000000e-001	3.000000e-001	4.496501e-006
1.399999999999999e-001	1.400000e-001	3.000000e-001	4.570320e-006
1.799999999999999e-001	1.800000e-001	3.000000e-001	4.602062e-006
2.200000000000000e-001	2.200000e-001	3.000000e-001	4.621848e-006
2.600000000000000e-001	2.600000e-001	3.000000e-001	4.637010e-006
2.999999999999999e-001	3.000000e-001	3.000000e-001	4.649985e-006
3.399999999999999e-001	3.400000e-001	3.000000e-001	4.661770e-006
3.799999999999999e-001	3.800000e-001	3.000000e-001	4.672837e-006
4.199999999999999e-001	4.200000e-001	3.000000e-001	4.683435e-006
4.599999999999999e-001	4.600000e-001	3.000000e-001	4.693704e-006
4.999999999999998e-001	5.000000e-001	3.000000e-001	4.703731e-006
5.399999999999998e-001	5.400000e-001	3.000000e-001	4.713571e-006
5.799999999999999e-001	5.800000e-001	3.000000e-001	4.723261e-006
6.199999999999999e-001	6.200000e-001	3.000000e-001	4.732829e-006
6.599999999999999e-001	6.600000e-001	3.000000e-001	4.742291e-006
7.000000000000000e-001	7.000000e-001	3.000000e-001	4.751664e-006
7.400000000000000e-001	7.400000e-001	3.000000e-001	4.760959e-006
7.800000000000000e-001	7.800000e-001	3.000000e-001	4.770185e-006
8.200000000000001e-001	8.200000e-001	3.000000e-001	4.779351e-006
8.600000000000001e-001	8.600000e-001	3.000000e-001	4.788464e-006
9.000000000000001e-001	9.000000e-001	3.000000e-001	4.797533e-006
9.400000000000002e-001	9.400000e-001	3.000000e-001	4.806565e-006
9.800000000000002e-001	9.800000e-001	3.000000e-001	4.815571e-006
1.020000000000000e+000	1.020000e+000	3.000000e-001	4.824559e-006
1.060000000000000e+000	1.060000e+000	3.000000e-001	4.833545e-006
1.100000000000000e+000	1.100000e+000	3.000000e-001	4.842541e-006
1.140000000000000e+000	1.140000e+000	3.000000e-001	4.851569e-006
1.180000000000000e+000	1.180000e+000	3.000000e-001	4.860653e-006
1.220000000000000e+000	1.220000e+000	3.000000e-001	4.869822e-006
1.260000000000001e+000	1.260000e+000	3.000000e-001	4.879118e-006
1.300000000000001e+000	1.300000e+000	3.000000e-001	4.888590e-006
1.340000000000001e+000	1.340000e+000	3.000000e-001	4.898304e-006
1.380000000000001e+000	1.380000e+000	3.000000e-001	4.908348e-006
1.420000000000001e+000	1.420000e+000	3.000000e-001	4.918836e-006
1.460000000000001e+000	1.460000e+000	3.000000e-001	4.929921e-006
1.500000000000000e+000	1.500000e+000	3.000000e-001	4.941807e-006
Step Information: V2=340m  (Run: 22/51)
-5.000000000000000e-001	-5.000000e-001	3.400000e-001	-1.945250e-003
-4.600000000000000e-001	-4.600000e-001	3.400000e-001	-1.670678e-003
-4.200000000000000e-001	-4.200000e-001	3.400000e-001	-1.411982e-003
-3.800000000000001e-001	-3.800000e-001	3.400000e-001	-1.169686e-003
-3.400000000000001e-001	-3.400000e-001	3.400000e-001	-9.452070e-004
-3.000000000000001e-001	-3.000000e-001	3.400000e-001	-7.402211e-004
-2.600000000000001e-001	-2.600000e-001	3.400000e-001	-5.566204e-004
-2.200000000000001e-001	-2.200000e-001	3.400000e-001	-3.965887e-004
-1.800000000000001e-001	-1.800000e-001	3.400000e-001	-2.626147e-004
-1.400000000000001e-001	-1.400000e-001	3.400000e-001	-1.571664e-004
-1.000000000000001e-001	-1.000000e-001	3.400000e-001	-8.155469e-005
-6.000000000000009e-002	-6.000000e-002	3.400000e-001	-3.384109e-005
-2.000000000000009e-002	-2.000000e-002	3.400000e-001	-7.589281e-006
1.999999999999991e-002	2.000000e-002	3.400000e-001	5.025254e-006
5.999999999999992e-002	6.000000e-002	3.400000e-001	9.515663e-006
9.999999999999992e-002	1.000000e-001	3.400000e-001	1.043030e-005
1.399999999999999e-001	1.400000e-001	3.400000e-001	1.064022e-005
1.799999999999999e-001	1.800000e-001	3.400000e-001	1.072270e-005
2.200000000000000e-001	2.200000e-001	3.400000e-001	1.077066e-005
2.600000000000000e-001	2.600000e-001	3.400000e-001	1.080577e-005
2.999999999999999e-001	3.000000e-001	3.400000e-001	1.083496e-005
3.399999999999999e-001	3.400000e-001	3.400000e-001	1.086099e-005
3.799999999999999e-001	3.800000e-001	3.400000e-001	1.088515e-005
4.199999999999999e-001	4.200000e-001	3.400000e-001	1.090809e-005
4.599999999999999e-001	4.600000e-001	3.400000e-001	1.093020e-005
4.999999999999998e-001	5.000000e-001	3.400000e-001	1.095169e-005
5.399999999999998e-001	5.400000e-001	3.400000e-001	1.097272e-005
5.799999999999999e-001	5.800000e-001	3.400000e-001	1.099336e-005
6.199999999999999e-001	6.200000e-001	3.400000e-001	1.101370e-005
6.599999999999999e-001	6.600000e-001	3.400000e-001	1.103377e-005
7.000000000000000e-001	7.000000e-001	3.400000e-001	1.105362e-005
7.400000000000000e-001	7.400000e-001	3.400000e-001	1.107327e-005
7.800000000000000e-001	7.800000e-001	3.400000e-001	1.109273e-005
8.200000000000001e-001	8.200000e-001	3.400000e-001	1.111204e-005
8.600000000000001e-001	8.600000e-001	3.400000e-001	1.113120e-005
9.000000000000001e-001	9.000000e-001	3.400000e-001	1.115022e-005
9.400000000000002e-001	9.400000e-001	3.400000e-001	1.116913e-005
9.800000000000002e-001	9.800000e-001	3.400000e-001	1.118792e-005
1.020000000000000e+000	1.020000e+000	3.400000e-001	1.120661e-005
1.060000000000000e+000	1.060000e+000	3.400000e-001	1.122522e-005
1.100000000000000e+000	1.100000e+000	3.400000e-001	1.124376e-005
1.140000000000000e+000	1.140000e+000	3.400000e-001	1.126225e-005
1.180000000000000e+000	1.180000e+000	3.400000e-001	1.128071e-005
1.220000000000000e+000	1.220000e+000	3.400000e-001	1.129917e-005
1.260000000000001e+000	1.260000e+000	3.400000e-001	1.131766e-005
1.300000000000001e+000	1.300000e+000	3.400000e-001	1.133623e-005
1.340000000000001e+000	1.340000e+000	3.400000e-001	1.135494e-005
1.380000000000001e+000	1.380000e+000	3.400000e-001	1.137387e-005
1.420000000000001e+000	1.420000e+000	3.400000e-001	1.139314e-005
1.460000000000001e+000	1.460000e+000	3.400000e-001	1.141291e-005
1.500000000000000e+000	1.500000e+000	3.400000e-001	1.143341e-005
Step Information: V2=380m  (Run: 23/51)
-5.000000000000000e-001	-5.000000e-001	3.800000e-001	-2.137411e-003
-4.600000000000000e-001	-4.600000e-001	3.800000e-001	-1.854397e-003
-4.200000000000000e-001	-4.200000e-001	3.800000e-001	-1.586124e-003
-3.800000000000001e-001	-3.800000e-001	3.800000e-001	-1.333078e-003
-3.400000000000001e-001	-3.400000e-001	3.800000e-001	-1.096604e-003
-3.000000000000001e-001	-3.000000e-001	3.800000e-001	-8.782550e-004
-2.600000000000001e-001	-2.600000e-001	3.800000e-001	-6.797323e-004
-2.200000000000001e-001	-2.200000e-001	3.800000e-001	-5.029459e-004
-1.800000000000001e-001	-1.800000e-001	3.800000e-001	-3.500828e-004
-1.400000000000001e-001	-1.400000e-001	3.800000e-001	-2.235470e-004
-1.000000000000001e-001	-1.000000e-001	3.800000e-001	-1.254724e-004
-6.000000000000009e-002	-6.000000e-002	3.800000e-001	-5.640302e-005
