v1	V(n001)	I(D1)
-5.349999999999867e-002	-5.350000e-002	-1.746187e-009
-5.339999999999867e-002	-5.340000e-002	-1.744477e-009
-5.329999999999867e-002	-5.330000e-002	-1.742763e-009
-5.319999999999867e-002	-5.320000e-002	-1.741046e-009
-5.309999999999866e-002	-5.310000e-002	-1.739325e-009
-5.299999999999866e-002	-5.300000e-002	-1.737600e-009
-5.289999999999866e-002	-5.290000e-002	-1.735871e-009
-5.279999999999865e-002	-5.280000e-002	-1.734139e-009
-5.269999999999865e-002	-5.270000e-002	-1.732402e-009
-5.259999999999865e-002	-5.260000e-002	-1.730662e-009
-5.249999999999865e-002	-5.250000e-002	-1.728918e-009
-5.239999999999864e-002	-5.240000e-002	-1.727171e-009
-5.229999999999864e-002	-5.230000e-002	-1.725419e-009
-5.219999999999864e-002	-5.220000e-002	-1.723663e-009
-5.209999999999863e-002	-5.210000e-002	-1.721904e-009
-5.199999999999863e-002	-5.200000e-002	-1.720140e-009
-5.189999999999863e-002	-5.190000e-002	-1.718373e-009
-5.179999999999863e-002	-5.180000e-002	-1.716602e-009
-5.169999999999862e-002	-5.170000e-002	-1.714827e-009
-5.159999999999862e-002	-5.160000e-002	-1.713048e-009
-5.149999999999862e-002	-5.150000e-002	-1.711265e-009
-5.139999999999861e-002	-5.140000e-002	-1.709478e-009
-5.129999999999861e-002	-5.130000e-002	-1.707687e-009
-5.119999999999861e-002	-5.120000e-002	-1.705892e-009
-5.109999999999861e-002	-5.110000e-002	-1.704094e-009
-5.099999999999860e-002	-5.100000e-002	-1.702291e-009
-5.089999999999860e-002	-5.090000e-002	-1.700484e-009
-5.079999999999860e-002	-5.080000e-002	-1.698674e-009
-5.069999999999859e-002	-5.070000e-002	-1.696859e-009
-5.059999999999859e-002	-5.060000e-002	-1.695040e-009
-5.049999999999859e-002	-5.050000e-002	-1.693218e-009
-5.039999999999859e-002	-5.040000e-002	-1.691391e-009
-5.029999999999858e-002	-5.030000e-002	-1.689560e-009
-5.019999999999858e-002	-5.020000e-002	-1.687725e-009
-5.009999999999858e-002	-5.010000e-002	-1.685886e-009
-4.999999999999857e-002	-5.000000e-002	-1.684043e-009
-4.989999999999857e-002	-4.990000e-002	-1.682196e-009
-4.979999999999857e-002	-4.980000e-002	-1.680345e-009
-4.969999999999857e-002	-4.970000e-002	-1.678490e-009
-4.959999999999856e-002	-4.960000e-002	-1.676631e-009
-4.949999999999856e-002	-4.950000e-002	-1.674768e-009
-4.939999999999856e-002	-4.940000e-002	-1.672900e-009
-4.929999999999855e-002	-4.930000e-002	-1.671028e-009
-4.919999999999855e-002	-4.920000e-002	-1.669153e-009
-4.909999999999855e-002	-4.910000e-002	-1.667273e-009
-4.899999999999855e-002	-4.900000e-002	-1.665389e-009
-4.889999999999854e-002	-4.890000e-002	-1.663501e-009
-4.879999999999854e-002	-4.880000e-002	-1.661608e-009
-4.869999999999854e-002	-4.870000e-002	-1.659712e-009
-4.859999999999853e-002	-4.860000e-002	-1.657811e-009
-4.849999999999853e-002	-4.850000e-002	-1.655906e-009
-4.839999999999853e-002	-4.840000e-002	-1.653997e-009
-4.829999999999853e-002	-4.830000e-002	-1.652083e-009
-4.819999999999852e-002	-4.820000e-002	-1.650166e-009
-4.809999999999852e-002	-4.810000e-002	-1.648244e-009
-4.799999999999852e-002	-4.800000e-002	-1.646318e-009
-4.789999999999851e-002	-4.790000e-002	-1.644388e-009
-4.779999999999851e-002	-4.780000e-002	-1.642453e-009
-4.769999999999851e-002	-4.770000e-002	-1.640514e-009
-4.759999999999851e-002	-4.760000e-002	-1.638571e-009
-4.749999999999850e-002	-4.750000e-002	-1.636623e-009
-4.739999999999850e-002	-4.740000e-002	-1.634672e-009
-4.729999999999850e-002	-4.730000e-002	-1.632716e-009
-4.719999999999849e-002	-4.720000e-002	-1.630755e-009
-4.709999999999849e-002	-4.710000e-002	-1.628791e-009
-4.699999999999849e-002	-4.700000e-002	-1.626821e-009
-4.689999999999849e-002	-4.690000e-002	-1.624848e-009
-4.679999999999848e-002	-4.680000e-002	-1.622870e-009
-4.669999999999848e-002	-4.670000e-002	-1.620888e-009
-4.659999999999848e-002	-4.660000e-002	-1.618902e-009
-4.649999999999847e-002	-4.650000e-002	-1.616911e-009
-4.639999999999847e-002	-4.640000e-002	-1.614915e-009
-4.629999999999847e-002	-4.630000e-002	-1.612916e-009
-4.619999999999847e-002	-4.620000e-002	-1.610912e-009
-4.609999999999846e-002	-4.610000e-002	-1.608903e-009
-4.599999999999846e-002	-4.600000e-002	-1.606890e-009
-4.589999999999846e-002	-4.590000e-002	-1.604873e-009
-4.579999999999845e-002	-4.580000e-002	-1.602851e-009
-4.569999999999845e-002	-4.570000e-002	-1.600824e-009
-4.559999999999845e-002	-4.560000e-002	-1.598794e-009
-4.549999999999844e-002	-4.550000e-002	-1.596758e-009
-4.539999999999844e-002	-4.540000e-002	-1.594718e-009
-4.529999999999844e-002	-4.530000e-002	-1.592674e-009
-4.519999999999844e-002	-4.520000e-002	-1.590625e-009
-4.509999999999843e-002	-4.510000e-002	-1.588572e-009
-4.499999999999843e-002	-4.500000e-002	-1.586514e-009
-4.489999999999843e-002	-4.490000e-002	-1.584451e-009
-4.479999999999842e-002	-4.480000e-002	-1.582384e-009
-4.469999999999842e-002	-4.470000e-002	-1.580313e-009
-4.459999999999842e-002	-4.460000e-002	-1.578237e-009
-4.449999999999842e-002	-4.450000e-002	-1.576156e-009
-4.439999999999841e-002	-4.440000e-002	-1.574071e-009
-4.429999999999841e-002	-4.430000e-002	-1.571981e-009
-4.419999999999841e-002	-4.420000e-002	-1.569886e-009
-4.409999999999840e-002	-4.410000e-002	-1.567787e-009
-4.399999999999840e-002	-4.400000e-002	-1.565683e-009
-4.389999999999840e-002	-4.390000e-002	-1.563575e-009
-4.379999999999840e-002	-4.380000e-002	-1.561462e-009
-4.369999999999839e-002	-4.370000e-002	-1.559344e-009
-4.359999999999839e-002	-4.360000e-002	-1.557221e-009
-4.349999999999839e-002	-4.350000e-002	-1.555094e-009
-4.339999999999838e-002	-4.340000e-002	-1.552962e-009
-4.329999999999838e-002	-4.330000e-002	-1.550826e-009
-4.319999999999838e-002	-4.320000e-002	-1.548685e-009
-4.309999999999838e-002	-4.310000e-002	-1.546538e-009
-4.299999999999837e-002	-4.300000e-002	-1.544388e-009
-4.289999999999837e-002	-4.290000e-002	-1.542232e-009
-4.279999999999837e-002	-4.280000e-002	-1.540072e-009
-4.269999999999836e-002	-4.270000e-002	-1.537907e-009
-4.259999999999836e-002	-4.260000e-002	-1.535737e-009
-4.249999999999836e-002	-4.250000e-002	-1.533562e-009
-4.239999999999836e-002	-4.240000e-002	-1.531383e-009
-4.229999999999835e-002	-4.230000e-002	-1.529199e-009
-4.219999999999835e-002	-4.220000e-002	-1.527010e-009
-4.209999999999835e-002	-4.210000e-002	-1.524816e-009
-4.199999999999834e-002	-4.200000e-002	-1.522617e-009
-4.189999999999834e-002	-4.190000e-002	-1.520413e-009
-4.179999999999834e-002	-4.180000e-002	-1.518205e-009
-4.169999999999834e-002	-4.170000e-002	-1.515992e-009
-4.159999999999833e-002	-4.160000e-002	-1.513773e-009
-4.149999999999833e-002	-4.150000e-002	-1.511550e-009
-4.139999999999833e-002	-4.140000e-002	-1.509322e-009
-4.129999999999832e-002	-4.130000e-002	-1.507089e-009
-4.119999999999832e-002	-4.120000e-002	-1.504851e-009
-4.109999999999832e-002	-4.110000e-002	-1.502608e-009
-4.099999999999832e-002	-4.100000e-002	-1.500361e-009
-4.089999999999831e-002	-4.090000e-002	-1.498108e-009
-4.079999999999831e-002	-4.080000e-002	-1.495850e-009
-4.069999999999831e-002	-4.070000e-002	-1.493587e-009
-4.059999999999830e-002	-4.060000e-002	-1.491320e-009
-4.049999999999830e-002	-4.050000e-002	-1.489047e-009
-4.039999999999830e-002	-4.040000e-002	-1.486769e-009
-4.029999999999830e-002	-4.030000e-002	-1.484486e-009
-4.019999999999829e-002	-4.020000e-002	-1.482199e-009
-4.009999999999829e-002	-4.010000e-002	-1.479906e-009
-3.999999999999829e-002	-4.000000e-002	-1.477608e-009
-3.989999999999828e-002	-3.990000e-002	-1.475305e-009
-3.979999999999828e-002	-3.980000e-002	-1.472997e-009
-3.969999999999828e-002	-3.970000e-002	-1.470683e-009
-3.959999999999828e-002	-3.960000e-002	-1.468365e-009
-3.949999999999827e-002	-3.950000e-002	-1.466042e-009
-3.939999999999827e-002	-3.940000e-002	-1.463713e-009
-3.929999999999827e-002	-3.930000e-002	-1.461379e-009
-3.919999999999826e-002	-3.920000e-002	-1.459040e-009
-3.909999999999826e-002	-3.910000e-002	-1.456696e-009
-3.899999999999826e-002	-3.900000e-002	-1.454347e-009
-3.889999999999826e-002	-3.890000e-002	-1.451993e-009
-3.879999999999825e-002	-3.880000e-002	-1.449633e-009
-3.869999999999825e-002	-3.870000e-002	-1.447268e-009
-3.859999999999825e-002	-3.860000e-002	-1.444898e-009
-3.849999999999824e-002	-3.850000e-002	-1.442523e-009
-3.839999999999824e-002	-3.840000e-002	-1.440142e-009
-3.829999999999824e-002	-3.830000e-002	-1.437756e-009
-3.819999999999824e-002	-3.820000e-002	-1.435365e-009
-3.809999999999823e-002	-3.810000e-002	-1.432969e-009
-3.799999999999823e-002	-3.800000e-002	-1.430567e-009
-3.789999999999823e-002	-3.790000e-002	-1.428160e-009
-3.779999999999822e-002	-3.780000e-002	-1.425748e-009
-3.769999999999822e-002	-3.770000e-002	-1.423331e-009
-3.759999999999822e-002	-3.760000e-002	-1.420908e-009
-3.749999999999822e-002	-3.750000e-002	-1.418479e-009
-3.739999999999821e-002	-3.740000e-002	-1.416046e-009
-3.729999999999821e-002	-3.730000e-002	-1.413607e-009
-3.719999999999821e-002	-3.720000e-002	-1.411162e-009
-3.709999999999820e-002	-3.710000e-002	-1.408712e-009
-3.699999999999820e-002	-3.700000e-002	-1.406257e-009
-3.689999999999820e-002	-3.690000e-002	-1.403797e-009
-3.679999999999820e-002	-3.680000e-002	-1.401330e-009
-3.669999999999819e-002	-3.670000e-002	-1.398859e-009
-3.659999999999819e-002	-3.660000e-002	-1.396382e-009
-3.649999999999819e-002	-3.650000e-002	-1.393900e-009
-3.639999999999818e-002	-3.640000e-002	-1.391412e-009
-3.629999999999818e-002	-3.630000e-002	-1.388918e-009
-3.619999999999818e-002	-3.620000e-002	-1.386419e-009
-3.609999999999818e-002	-3.610000e-002	-1.383915e-009
-3.599999999999817e-002	-3.600000e-002	-1.381405e-009
-3.589999999999817e-002	-3.590000e-002	-1.378889e-009
-3.579999999999817e-002	-3.580000e-002	-1.376368e-009
-3.569999999999816e-002	-3.570000e-002	-1.373841e-009
-3.559999999999816e-002	-3.560000e-002	-1.371309e-009
-3.549999999999816e-002	-3.550000e-002	-1.368771e-009
-3.539999999999816e-002	-3.540000e-002	-1.366228e-009
-3.529999999999815e-002	-3.530000e-002	-1.363679e-009
-3.519999999999815e-002	-3.520000e-002	-1.361124e-009
-3.509999999999815e-002	-3.510000e-002	-1.358564e-009
-3.499999999999814e-002	-3.500000e-002	-1.355998e-009
-3.489999999999814e-002	-3.490000e-002	-1.353426e-009
-3.479999999999814e-002	-3.480000e-002	-1.350849e-009
-3.469999999999814e-002	-3.470000e-002	-1.348265e-009
-3.459999999999813e-002	-3.460000e-002	-1.345677e-009
-3.449999999999813e-002	-3.450000e-002	-1.343082e-009
-3.439999999999813e-002	-3.440000e-002	-1.340482e-009
-3.429999999999812e-002	-3.430000e-002	-1.337876e-009
-3.419999999999812e-002	-3.420000e-002	-1.335264e-009
-3.409999999999812e-002	-3.410000e-002	-1.332647e-009
-3.399999999999812e-002	-3.400000e-002	-1.330024e-009
-3.389999999999811e-002	-3.390000e-002	-1.327395e-009
-3.379999999999811e-002	-3.380000e-002	-1.324760e-009
-3.369999999999811e-002	-3.370000e-002	-1.322119e-009
-3.359999999999810e-002	-3.360000e-002	-1.319472e-009
-3.349999999999810e-002	-3.350000e-002	-1.316820e-009
-3.339999999999810e-002	-3.340000e-002	-1.314162e-009
-3.329999999999810e-002	-3.330000e-002	-1.311498e-009
-3.319999999999809e-002	-3.320000e-002	-1.308828e-009
-3.309999999999809e-002	-3.310000e-002	-1.306152e-009
-3.299999999999809e-002	-3.300000e-002	-1.303470e-009
-3.289999999999808e-002	-3.290000e-002	-1.300782e-009
-3.279999999999808e-002	-3.280000e-002	-1.298089e-009
-3.269999999999808e-002	-3.270000e-002	-1.295389e-009
-3.259999999999808e-002	-3.260000e-002	-1.292684e-009
-3.249999999999807e-002	-3.250000e-002	-1.289972e-009
-3.239999999999807e-002	-3.240000e-002	-1.287254e-009
-3.229999999999807e-002	-3.230000e-002	-1.284531e-009
-3.219999999999806e-002	-3.220000e-002	-1.281801e-009
-3.209999999999806e-002	-3.210000e-002	-1.279066e-009
-3.199999999999806e-002	-3.200000e-002	-1.276324e-009
-3.189999999999806e-002	-3.190000e-002	-1.273576e-009
-3.179999999999805e-002	-3.180000e-002	-1.270823e-009
-3.169999999999805e-002	-3.170000e-002	-1.268063e-009
-3.159999999999805e-002	-3.160000e-002	-1.265297e-009
-3.149999999999804e-002	-3.150000e-002	-1.262525e-009
-3.139999999999804e-002	-3.140000e-002	-1.259747e-009
-3.129999999999804e-002	-3.130000e-002	-1.256962e-009
-3.119999999999804e-002	-3.120000e-002	-1.254172e-009
-3.109999999999804e-002	-3.110000e-002	-1.251375e-009
-3.099999999999804e-002	-3.100000e-002	-1.248572e-009
-3.089999999999804e-002	-3.090000e-002	-1.245763e-009
-3.079999999999804e-002	-3.080000e-002	-1.242948e-009
-3.069999999999804e-002	-3.070000e-002	-1.240127e-009
-3.059999999999804e-002	-3.060000e-002	-1.237299e-009
-3.049999999999804e-002	-3.050000e-002	-1.234465e-009
-3.039999999999804e-002	-3.040000e-002	-1.231625e-009
-3.029999999999804e-002	-3.030000e-002	-1.228779e-009
-3.019999999999804e-002	-3.020000e-002	-1.225926e-009
-3.009999999999805e-002	-3.010000e-002	-1.223067e-009
-2.999999999999805e-002	-3.000000e-002	-1.220202e-009
-2.989999999999805e-002	-2.990000e-002	-1.217330e-009
-2.979999999999805e-002	-2.980000e-002	-1.214452e-009
-2.969999999999805e-002	-2.970000e-002	-1.211568e-009
-2.959999999999805e-002	-2.960000e-002	-1.208677e-009
-2.949999999999805e-002	-2.950000e-002	-1.205780e-009
-2.939999999999805e-002	-2.940000e-002	-1.202876e-009
-2.929999999999805e-002	-2.930000e-002	-1.199966e-009
-2.919999999999805e-002	-2.920000e-002	-1.197050e-009
-2.909999999999805e-002	-2.910000e-002	-1.194127e-009
-2.899999999999805e-002	-2.900000e-002	-1.191198e-009
-2.889999999999805e-002	-2.890000e-002	-1.188262e-009
-2.879999999999805e-002	-2.880000e-002	-1.185320e-009
-2.869999999999805e-002	-2.870000e-002	-1.182371e-009
-2.859999999999805e-002	-2.860000e-002	-1.179416e-009
-2.849999999999806e-002	-2.850000e-002	-1.176454e-009
-2.839999999999806e-002	-2.840000e-002	-1.173486e-009
-2.829999999999806e-002	-2.830000e-002	-1.170511e-009
-2.819999999999806e-002	-2.820000e-002	-1.167529e-009
-2.809999999999806e-002	-2.810000e-002	-1.164541e-009
-2.799999999999806e-002	-2.800000e-002	-1.161547e-009
-2.789999999999806e-002	-2.790000e-002	-1.158545e-009
-2.779999999999806e-002	-2.780000e-002	-1.155538e-009
-2.769999999999806e-002	-2.770000e-002	-1.152523e-009
-2.759999999999806e-002	-2.760000e-002	-1.149502e-009
-2.749999999999806e-002	-2.750000e-002	-1.146474e-009
-2.739999999999806e-002	-2.740000e-002	-1.143439e-009
-2.729999999999806e-002	-2.730000e-002	-1.140398e-009
-2.719999999999806e-002	-2.720000e-002	-1.137350e-009
-2.709999999999806e-002	-2.710000e-002	-1.134296e-009
-2.699999999999806e-002	-2.700000e-002	-1.131234e-009
-2.689999999999806e-002	-2.690000e-002	-1.128166e-009
-2.679999999999807e-002	-2.680000e-002	-1.125091e-009
-2.669999999999807e-002	-2.670000e-002	-1.122009e-009
-2.659999999999807e-002	-2.660000e-002	-1.118921e-009
-2.649999999999807e-002	-2.650000e-002	-1.115825e-009
-2.639999999999807e-002	-2.640000e-002	-1.112723e-009
-2.629999999999807e-002	-2.630000e-002	-1.109614e-009
-2.619999999999807e-002	-2.620000e-002	-1.106498e-009
-2.609999999999807e-002	-2.610000e-002	-1.103375e-009
-2.599999999999807e-002	-2.600000e-002	-1.100245e-009
-2.589999999999807e-002	-2.590000e-002	-1.097109e-009
-2.579999999999807e-002	-2.580000e-002	-1.093965e-009
-2.569999999999807e-002	-2.570000e-002	-1.090814e-009
-2.559999999999807e-002	-2.560000e-002	-1.087657e-009
-2.549999999999807e-002	-2.550000e-002	-1.084492e-009
-2.539999999999807e-002	-2.540000e-002	-1.081321e-009
-2.529999999999807e-002	-2.530000e-002	-1.078142e-009
-2.519999999999808e-002	-2.520000e-002	-1.074957e-009
-2.509999999999808e-002	-2.510000e-002	-1.071764e-009
-2.499999999999808e-002	-2.500000e-002	-1.068565e-009
-2.489999999999808e-002	-2.490000e-002	-1.065358e-009
-2.479999999999808e-002	-2.480000e-002	-1.062144e-009
-2.469999999999808e-002	-2.470000e-002	-1.058924e-009
-2.459999999999808e-002	-2.460000e-002	-1.055696e-009
-2.449999999999808e-002	-2.450000e-002	-1.052461e-009
-2.439999999999808e-002	-2.440000e-002	-1.049218e-009
-2.429999999999808e-002	-2.430000e-002	-1.045969e-009
-2.419999999999808e-002	-2.420000e-002	-1.042712e-009
-2.409999999999808e-002	-2.410000e-002	-1.039449e-009
-2.399999999999808e-002	-2.400000e-002	-1.036178e-009
-2.389999999999808e-002	-2.390000e-002	-1.032899e-009
-2.379999999999808e-002	-2.380000e-002	-1.029614e-009
-2.369999999999808e-002	-2.370000e-002	-1.026321e-009
-2.359999999999808e-002	-2.360000e-002	-1.023021e-009
-2.349999999999809e-002	-2.350000e-002	-1.019714e-009
-2.339999999999809e-002	-2.340000e-002	-1.016400e-009
-2.329999999999809e-002	-2.330000e-002	-1.013078e-009
-2.319999999999809e-002	-2.320000e-002	-1.009748e-009
-2.309999999999809e-002	-2.310000e-002	-1.006412e-009
-2.299999999999809e-002	-2.300000e-002	-1.003068e-009
-2.289999999999809e-002	-2.290000e-002	-9.997164e-010
-2.279999999999809e-002	-2.280000e-002	-9.963577e-010
-2.269999999999809e-002	-2.270000e-002	-9.929916e-010
-2.259999999999809e-002	-2.260000e-002	-9.896179e-010
-2.249999999999809e-002	-2.250000e-002	-9.862369e-010
-2.239999999999809e-002	-2.240000e-002	-9.828484e-010
-2.229999999999809e-002	-2.230000e-002	-9.794523e-010
-2.219999999999809e-002	-2.220000e-002	-9.760488e-010
-2.209999999999809e-002	-2.210000e-002	-9.726377e-010
-2.199999999999809e-002	-2.200000e-002	-9.692193e-010
-2.189999999999810e-002	-2.190000e-002	-9.657931e-010
-2.179999999999810e-002	-2.180000e-002	-9.623594e-010
-2.169999999999810e-002	-2.170000e-002	-9.589182e-010
-2.159999999999810e-002	-2.160000e-002	-9.554693e-010
-2.149999999999810e-002	-2.150000e-002	-9.520128e-010
-2.139999999999810e-002	-2.140000e-002	-9.485487e-010
-2.129999999999810e-002	-2.130000e-002	-9.450768e-010
-2.119999999999810e-002	-2.120000e-002	-9.415974e-010
-2.109999999999810e-002	-2.110000e-002	-9.381103e-010
-2.099999999999810e-002	-2.100000e-002	-9.346154e-010
-2.089999999999810e-002	-2.090000e-002	-9.311129e-010
-2.079999999999810e-002	-2.080000e-002	-9.276026e-010
-2.069999999999810e-002	-2.070000e-002	-9.240845e-010
-2.059999999999810e-002	-2.060000e-002	-9.205586e-010
-2.049999999999810e-002	-2.050000e-002	-9.170250e-010
-2.039999999999810e-002	-2.040000e-002	-9.134836e-010
-2.029999999999810e-002	-2.030000e-002	-9.099344e-010
-2.019999999999811e-002	-2.020000e-002	-9.063773e-010
-2.009999999999811e-002	-2.010000e-002	-9.028123e-010
-1.999999999999811e-002	-2.000000e-002	-8.992395e-010
-1.989999999999811e-002	-1.990000e-002	-8.956588e-010
-1.979999999999811e-002	-1.980000e-002	-8.920701e-010
-1.969999999999811e-002	-1.970000e-002	-8.884736e-010
-1.959999999999811e-002	-1.960000e-002	-8.848691e-010
-1.949999999999811e-002	-1.950000e-002	-8.812566e-010
-1.939999999999811e-002	-1.940000e-002	-8.776362e-010
-1.929999999999811e-002	-1.930000e-002	-8.740078e-010
-1.919999999999811e-002	-1.920000e-002	-8.703713e-010
-1.909999999999811e-002	-1.910000e-002	-8.667268e-010
-1.899999999999811e-002	-1.900000e-002	-8.630743e-010
-1.889999999999811e-002	-1.890000e-002	-8.594137e-010
-1.879999999999811e-002	-1.880000e-002	-8.557450e-010
-1.869999999999811e-002	-1.870000e-002	-8.520682e-010
-1.859999999999812e-002	-1.860000e-002	-8.483833e-010
-1.849999999999812e-002	-1.850000e-002	-8.446902e-010
-1.839999999999812e-002	-1.840000e-002	-8.409889e-010
-1.829999999999812e-002	-1.830000e-002	-8.372796e-010
